business_name,sector,followers_count,post_date,posting_hour,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,discount_percent,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style,engagement_count,engagement_rate_by_followers,like_rate_by_views,comment_rate_by_likes,views_per_follower,is_high_engagement,posting_time_category,caption_length_category,hashtag_intensity,content_localization_score
Al Karmel Boutique,store,8998,2025-05-13,13,Tuesday,5,image,وصلت تشكيلة جديدة صورة جديدة. موجودين في Bethlehem today. اطلب الآن وخلينا نجهزلك طلبك. 🍰 🍕 #Palestine #SupportLocal,116,2,2,221,10,2042,Mixed,True,False,0.0,True,False,False,False,231,0.02567237163814181,0.10822722820763957,0.04524886877828054,0.2269393198488553,False,afternoon,medium,low,3
Qahwa Al-Quds,cafe,2820,2025-12-14,13,Sunday,12,image,أجواء ولا أروع صورة جديدة. اتصل فينا وخليها علينا,49,0,0,341,46,3570,Arabic,True,False,0.0,False,False,False,False,387,0.1372340425531915,0.09551820728291316,0.1348973607038123,1.2659574468085106,False,afternoon,short,none,0
Hebron Fresh Bakery,bakery,1438,2025-08-31,22,Sunday,8,reel,طازة من الفرن شوفوا الريل. أهلا بالناس الحلوة عرض خاص 5% خصم لفترة محدودة زورونا بفرعنا في Tulkarm عروض رمضان 🩺 🍰 📚 🛍️ #عروض #تسوق,130,2,4,377,37,2561,Arabic,True,True,5.0,True,True,False,True,414,0.28789986091794156,0.14720812182741116,0.09814323607427056,1.7809457579972183,True,night,medium,low,8
Saj & Manakish House,bakery,9588,2025-02-15,6,Saturday,2,carousel,طازة من الفرن سوايب وشوفوا التفاصيل. يا جماعة زورونا بفرعنا في Qalqilya ابعتولنا DM وخليها علينا #مخبز #الكترونيات,114,2,0,963,72,6811,Arabic,True,False,0.0,True,False,False,True,1035,0.10794743429286609,0.14138892967258845,0.07476635514018691,0.7103671255736337,False,morning,medium,low,6
Hebron Table,restaurant,4765,2025-02-16,6,Sunday,2,image,اليوم عنا أكل طيب صورة جديدة. موجودين في Nablus today. 🔥 🩺 ☕ ✨ #Nablus #Palestine #عروض #قهوة,93,4,4,187,6,1120,Mixed,False,False,0.0,True,False,False,False,193,0.04050367261280168,0.1669642857142857,0.03208556149732621,0.23504721930745015,False,morning,medium,medium,3
Ramallah English Corner,education_center,2601,2025-01-17,21,Friday,1,video,استنونا بدورة جديدة فيديو جديد. زورونا بفرعنا في Bethlehem اتصل فينا وخليها علينا,81,0,0,665,116,5737,Arabic,True,False,0.0,True,False,False,False,781,0.30026912725874666,0.1159142408924525,0.17443609022556392,2.2056901191849287,True,evening,short,none,3
Ramallah Care Pharmacy,pharmacy,13351,2025-05-13,3,Tuesday,5,image,صحتك بتهمنا صورة جديدة. #مخبز #مطاعم,36,2,0,159,10,7120,Mixed,False,False,0.0,False,False,False,True,169,0.012658227848101266,0.022331460674157304,0.06289308176100629,0.5332933862632012,False,night,short,low,3
Gaza Family Pharmacy,pharmacy,12533,2025-04-27,3,Sunday,4,reel,Your health matters Watch the reel. discount: 5% off. 🔥 📍,57,0,2,448,47,16964,English,False,True,5.0,False,False,False,False,495,0.03949573126944866,0.02640886583352983,0.10491071428571429,1.3535466368786404,False,night,short,none,0
Gaza Gadget Shop,electronics_store,50209,2025-01-17,12,Friday,1,image,وصلت أجهزة جديدة صورة جديدة. اطلب الآن وخلينا نجهزلك طلبك.,58,0,0,1589,112,13525,Mixed,True,False,0.0,False,False,False,False,1701,0.03387838833675238,0.11748613678373383,0.07048458149779736,0.2693740166105678,False,afternoon,short,none,0
Al Hayat Pharmacy,pharmacy,6487,2025-05-06,6,Tuesday,5,reel,Your health matters Watch the reel. 🩺 🔥 ☕ 📚 #عيادة,50,1,4,1632,163,16177,English,False,False,0.0,False,False,False,False,1795,0.2767072606751965,0.10088397107003771,0.09987745098039216,2.4937567442577464,True,morning,short,low,0
Ramallah Care Pharmacy,pharmacy,13826,2025-12-22,20,Monday,12,image,صحتك بتهمنا صورة جديدة. شو رأيكم؟ خصم 15% خصم لفترة محدودة ابعتولنا DM وخليها علينا #Palestine,94,1,0,823,127,8725,Arabic,True,True,15.0,False,False,False,True,950,0.06871112396933314,0.09432664756446991,0.1543134872417983,0.6310574280341386,False,evening,medium,low,3
Gaza Glow Salon,beauty_salon,1168,2025-02-17,21,Monday,2,image,دلعي حالك صورة جديدة. خصم 25% خصم لفترة محدودة 🩺 #Hebron #عروض,62,2,1,71,4,644,Arabic,False,True,25.0,True,False,False,True,75,0.0642123287671233,0.11024844720496894,0.056338028169014086,0.5513698630136986,False,evening,short,low,6
Nablus Mobile Center,electronics_store,41121,2025-01-24,20,Friday,1,carousel,وصلت أجهزة جديدة Swipe وشوفوا الباقي. موجودين في Jericho today. اطلب الآن وخلينا نجهزلك طلبك. 🔥 #مطاعم #Palestine,113,2,1,5545,1041,60224,Mixed,True,False,0.0,True,False,False,True,6586,0.16016147467230854,0.09207292773645058,0.18773669972948603,1.4645558230587779,False,evening,medium,low,6
Ramallah Care Pharmacy,pharmacy,13535,2025-04-21,13,Monday,4,image,صحتك بتهمنا صورة جديدة. يا جماعة راسلونا وخليها علينا #Palestine #مطاعم #جيم,76,3,0,471,12,7922,Arabic,True,False,0.0,False,False,False,True,483,0.03568526043590691,0.05945468316081798,0.025477707006369428,0.5852973771702992,False,afternoon,short,low,3
Tulkarm Streetwear,store,33484,2025-04-16,19,Wednesday,4,image,New arrivals just landed Photo drop. #عروض,42,1,0,2619,258,16563,English,False,False,0.0,False,False,False,False,2877,0.08592163421335564,0.15812352834631407,0.09851088201603665,0.4946541631824155,False,evening,short,low,0
Olive Tree Learning,education_center,8821,2025-09-22,13,Monday,9,video,استنونا بدورة جديدة فيديو جديد. زورونا بفرعنا في Hebron,55,0,0,259,14,8326,Arabic,True,False,0.0,True,False,False,False,273,0.030948872009976192,0.031107374489550806,0.05405405405405406,0.9438839133885047,False,afternoon,short,none,3
Al Karmel Boutique,store,9211,2025-08-19,18,Tuesday,8,image,وصلت تشكيلة جديدة صورة جديدة. احجز الآن وخليها علينا 🍰 🧴 ✨ 📍 #مطاعم,67,1,4,154,6,3129,Arabic,True,False,0.0,False,False,False,False,160,0.017370535229616763,0.049217002237136466,0.03896103896103896,0.33970252958419284,False,evening,short,low,0
Tulkarm Streetwear,store,34165,2025-09-08,4,Monday,9,reel,وصلت تشكيلة جديدة شوفوا الريل. زورونا بفرعنا في Jenin راسلونا وخليها علينا 🧴 #Palestine,87,1,1,4574,414,77049,Arabic,True,False,0.0,True,False,False,True,4988,0.1459973657251573,0.05936481979000376,0.0905115872321819,2.2552026928142834,False,night,short,low,6
Bethlehem Lash Bar,beauty_salon,13502,2025-10-09,1,Thursday,10,image,Glow up season Photo drop. من قلب فلسطين Message us. 📍 📚 #SupportLocal,70,1,2,266,16,2718,English,True,False,0.0,False,False,True,False,282,0.020885794697081912,0.09786607799852833,0.06015037593984962,0.20130351059102355,False,night,short,low,2
Bethlehem Lash Bar,beauty_salon,13232,2025-02-27,9,Thursday,2,carousel,دلعي حالك سوايب وشوفوا التفاصيل. أهلا بالناس الحلوة #Bethlehem #Palestine,73,2,0,628,78,12072,Arabic,False,False,0.0,True,False,False,True,706,0.05335550181378476,0.052021206096752814,0.12420382165605096,0.9123337363966143,False,morning,short,low,6
Gaza Power House,gym,5527,2025-10-04,18,Saturday,10,carousel,جاهزين للتمرين سوايب وشوفوا التفاصيل. زورونا بفرعنا في Rafah #جيم #قهوة,71,2,0,347,49,5615,Arabic,True,False,0.0,True,False,False,False,396,0.07164827211869007,0.06179875333926981,0.14121037463976946,1.0159218382485977,False,evening,short,low,3
Ramallah Care Pharmacy,pharmacy,13946,2025-09-16,14,Tuesday,9,carousel,صحتك بتهمنا سوايب وشوفوا التفاصيل. اطلب الآن وخليها علينا,57,0,0,527,73,17777,Arabic,True,False,0.0,False,False,False,False,600,0.043023089057794346,0.029645046970804972,0.13851992409867173,1.274702423634017,False,afternoon,short,none,0
Hebron Fresh Bakery,bakery,1432,2025-05-24,12,Saturday,5,image,طازة من الفرن صورة جديدة. شو رأيكم؟ خصم special 20% off اليوم! موجودين في Tulkarm today. ابعتولنا DM وخلينا نجهزلك طلبك. #Palestine #SupportLocal,145,2,0,135,11,848,Mixed,True,True,20.0,True,False,False,True,146,0.10195530726256984,0.15919811320754718,0.08148148148148149,0.5921787709497207,False,afternoon,medium,low,6
Gaza Family Pharmacy,pharmacy,12614,2025-05-06,14,Tuesday,5,image,صحتك بتهمنا صورة جديدة. يا جماعة زورونا بفرعنا في Nablus صنع محلي احجز الآن وخليها علينا #SupportLocal #مطاعم,109,2,0,289,22,8800,Arabic,True,False,0.0,True,False,True,True,311,0.024655145076898685,0.032840909090909094,0.07612456747404844,0.6976375455842715,False,afternoon,medium,low,8
Gaza Power House,gym,5595,2025-06-08,14,Sunday,6,reel,جاهزين للتمرين شوفوا الريل. شو رأيكم؟ عرض خاص 5% خصم لفترة محدودة احجز الآن وخليها علينا 🧴 🍕 📍 💪 #عروض #جيم #Palestine #عيادة,125,4,4,2057,66,15483,Arabic,True,True,5.0,False,False,False,True,2123,0.37944593386952635,0.13285538978234193,0.03208556149732621,2.7672922252010723,True,afternoon,medium,medium,3
TechSouq Ramallah,electronics_store,53666,2025-05-18,13,Sunday,5,image,وصلت أجهزة جديدة صورة جديدة. يا جماعة خصم 15% خصم لفترة محدودة زورونا بفرعنا في Qalqilya #Palestine #تعليم,106,2,0,4195,220,33721,Arabic,True,True,15.0,True,False,False,True,4415,0.08226810270935042,0.12440319088994989,0.052443384982121574,0.6283494204896956,False,afternoon,medium,low,6
Al Amal Dental,clinic,4689,2025-05-11,21,Sunday,5,reel,صحتكم أولويتنا شوفوا الـ reel. احنا جاهزين موجودين في Rafah today. اطلب الآن وخلينا نجهزلك طلبك.,96,0,0,1228,96,11644,Mixed,True,False,0.0,True,False,False,True,1324,0.2823629771806355,0.10546204053589832,0.0781758957654723,2.4832586905523564,True,evening,medium,none,6
Nablus Skin Center,clinic,13004,2025-08-10,20,Sunday,8,image,صحتكم أولويتنا صورة جديدة. اطلب الآن وخلينا نجهزلك طلبك. #Palestine,67,1,0,979,92,8733,Mixed,True,False,0.0,False,False,False,False,1071,0.08235927406951707,0.1121035154013512,0.09397344228804903,0.6715625961242695,False,evening,short,low,0
Tulkarm Streetwear,store,34863,2025-10-27,19,Monday,10,reel,وصلت تشكيلة جديدة شوفوا الـ reel. limited offer لفترة محدودة 30% off اليوم! موجودين في Jenin today. اطلب الآن وخلينا نجهزلك طلبك. #عروض #تسوق #مطاعم,148,3,0,5532,528,43553,Mixed,True,True,30.0,True,False,False,True,6060,0.1738232510111006,0.1270176566482217,0.09544468546637744,1.2492613946017268,True,evening,medium,low,6
Ramallah Roastery,cafe,6273,2025-07-24,20,Thursday,7,image,Coffee vibes all day Photo drop. Available now in Tulkarm. ✅ #Palestine #صيدلية,79,2,1,339,39,5987,English,False,False,0.0,True,False,False,False,378,0.06025824964131994,0.056622682478703855,0.11504424778761062,0.9544077793719113,False,evening,short,low,3
Gaza Seaside Kitchen,restaurant,4411,2025-10-31,13,Friday,10,image,اليوم عنا أكل طيب صورة جديدة. احنا جاهزين موجودين في Bethlehem today. DM us وخلينا نجهزلك طلبك. #مطاعم #Palestine,113,2,0,403,50,2711,Mixed,True,False,0.0,True,False,False,True,453,0.10269780095216505,0.14865363334562892,0.12406947890818859,0.6145998639764226,False,afternoon,medium,low,6
Jericho Date Bakery,bakery,2757,2025-04-16,13,Wednesday,4,video,طازة من الفرن فيديو جديد. Order now وخلينا نجهزلك طلبك. 🩺 🧴 🍕,61,0,3,112,9,1276,Mixed,True,False,0.0,False,False,False,False,121,0.04388828436706565,0.0877742946708464,0.08035714285714286,0.4628219078708741,False,afternoon,short,none,0
TechSouq Ramallah,electronics_store,54672,2025-01-17,21,Friday,1,reel,وصلت أجهزة جديدة شوفوا الـ reel. موجودين في Qalqilya today. #SupportLocal #مخبز,79,2,0,11622,610,210220,Mixed,False,False,0.0,True,False,False,False,12232,0.2237342698273339,0.05528493958709923,0.05248666322491826,3.8451126719344453,True,evening,short,low,3
Bethlehem Brew Bar,cafe,2205,2025-03-28,19,Friday,3,image,أجواء ولا أروع صورة جديدة. احنا جاهزين زورونا بفرعنا في Jericho 📚 🎉 💪,69,0,3,115,6,1162,Arabic,True,False,0.0,True,False,False,True,121,0.05487528344671202,0.09896729776247848,0.05217391304347826,0.526984126984127,False,evening,short,none,6
Ramallah Care Pharmacy,pharmacy,13384,2025-02-02,12,Sunday,2,reel,Your health matters Watch the reel. discount: 30% off. Order now. #عروض #Palestine #الكترونيات #صيدلية,102,4,0,1921,117,26969,English,True,True,30.0,False,False,False,False,2038,0.15227136879856545,0.07122993066112944,0.06090577824049974,2.015017931858936,False,afternoon,medium,medium,0
Tulkarm Streetwear,store,33201,2025-10-05,21,Sunday,10,carousel,وصلت تشكيلة جديدة Swipe وشوفوا الباقي. شو رأيكم؟ موجودين في Jenin today. ابعتولنا DM وخلينا نجهزلك طلبك.,104,0,0,4807,648,48021,Mixed,True,False,0.0,True,False,False,True,5455,0.16430228005180567,0.10010203869140584,0.13480341169128354,1.4463720972259873,False,evening,medium,none,6
Olive Tree Learning,education_center,8927,2025-06-07,9,Saturday,6,image,استنونا بدورة جديدة صورة جديدة. شو رأيكم؟ #Hebron #Palestine #عيادة,67,3,0,568,42,4435,Mixed,False,False,0.0,True,False,False,True,610,0.06833202643665286,0.12807215332581737,0.07394366197183098,0.4968074381091072,False,morning,short,low,6
Olive Tree Learning,education_center,8951,2025-03-03,0,Monday,3,reel,استنونا بدورة جديدة شوفوا الريل. راسلونا وخليها علينا #عروض #مخبز,65,2,0,539,53,10723,Arabic,True,False,0.0,False,False,False,True,592,0.06613786169143113,0.05026578382915229,0.09833024118738404,1.1979667076304323,False,night,short,low,3
Hebron Study Hub,education_center,26094,2025-09-04,19,Thursday,9,video,استنونا بدورة جديدة فيديو جديد. 📚 🍰 🩺 😍,39,0,4,1860,53,35489,Arabic,False,False,0.0,False,False,False,True,1913,0.07331187246110217,0.05241060610329962,0.02849462365591398,1.3600444546639074,False,evening,short,none,3
Nablus Bites,restaurant,12667,2025-03-25,22,Tuesday,3,reel,Fresh flavors today Watch the reel. Available now in Hebron. DM us. 🛍️ 🍰 #قهوة,78,1,2,6113,167,38042,English,True,False,0.0,True,False,False,False,6280,0.4957764269361333,0.16069081541454183,0.027318828725666613,3.0032367569274494,True,night,short,low,3
Nablus Coding Kids,education_center,941,2025-11-09,19,Sunday,11,image,استنونا بدورة جديدة صورة جديدة. لفترة محدودة 5% خصم لفترة محدودة ابعتولنا DM وخليها علينا 📚 ✅ 🧴,95,0,3,52,10,927,Arabic,True,True,5.0,False,False,False,True,62,0.06588735387885228,0.05609492988133765,0.19230769230769232,0.9851222104144527,False,evening,medium,none,3
Nablus Skin Center,clinic,12846,2025-10-15,8,Wednesday,10,video,صحتكم أولويتنا فيديو جديد. خصم special 20% off اليوم! #Nablus #عروض #تعليم #تسوق,80,4,0,812,89,23962,Mixed,False,True,20.0,True,False,False,False,901,0.070138564533707,0.03388698773057341,0.10960591133004927,1.86532772847579,False,morning,short,medium,3
Jericho Date Bakery,bakery,2746,2025-12-01,18,Monday,12,reel,طازة من الفرن شوفوا الريل. شو رأيكم؟ عرض خاص 50% خصم لفترة محدودة زورونا بفرعنا في Jericho 📍 #عروض,98,1,1,445,40,2735,Arabic,True,True,50.0,True,False,False,True,485,0.1766205389657684,0.16270566727605118,0.0898876404494382,0.9959941733430444,True,evening,medium,low,6
