business_name,sector,followers_count,post_date,posting_hour,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,discount_percent,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style,sponsored,kind,engagement,engagement_rate,like_rate,comment_rate,view_rate,view_engagement_rate,week,is_video,is_reel,posting_time_bin,caption_length_bin,hashtags_count_bin,emoji_count_bin,engagement_level,business_size_bin,high_engagement,high_view_rate,high_comment_rate
Abu shukri restaurant-مطعم حمص ابو شكري,Cafes/Restaurants,2900.0,2022-09-14,0.0,Wednesday,9,post,"إعلان للعموم ""خلي الطعم والنكهة تحكم"" يعلن مطعم ابو شكري الغني عن التعريف بفرعيه شارع الواد وبيت حنينا انه ليس له فروع أخرى، وإن ما يقوم به البعض من محاولة استغلال اسم ابو شكري والذي هو علامة تجارية مسجلة و/أو اسم مشابه له أو قريب منه هو أمر غير قانوني. وإننا على ثقة أن زبائننا المحترمين يميزون نكهة وطعم وجودة مأكولات مطعم ابو شكري. راجين أن نبقى عند حسن ظنكم",395,0,0,58.0,4.0,0.0,Arabic,False,False,0.0,True,False,False,False,0.0,,62.0,0.021379310344827585,0.02,0.001379310344827586,0.0,0.0,2022-09-12/2022-09-18,0,0,night,long,none,none,high,small,1,0,1
Vienna Restaurant & Cafe,Cafes/Restaurants,1691.0,2023-03-17,0.0,Friday,3,reel,إدارة وطاقم فيينا جاهزين لكل مناسباتكم وطلباتكم 🤍,48,0,1,27.0,2.0,1429.0,Arabic,False,True,0.0,False,False,False,True,0.0,,29.0,0.01714961561206387,0.01596688350088705,0.0011827321111768185,0.8450620934358368,0.020293911826452064,2023-03-13/2023-03-19,0,1,night,short,none,few,high,small,1,1,1
Vienna Restaurant & Cafe,Cafes/Restaurants,1691.0,2023-03-15,0.0,Wednesday,3,reel,Mohito Sprite 🍹😊 Vienna Restaurant 🤍👨‍🍳,37,0,4,8.0,1.0,585.0,English,False,True,0.0,False,False,False,False,0.0,,9.0,0.005322294500295683,0.004730928444707274,0.0005913660555884093,0.3459491425192194,0.015384615384615385,2023-03-13/2023-03-19,0,1,night,short,none,many,high,small,1,0,1
Vienna Restaurant & Cafe,Cafes/Restaurants,1691.0,2023-03-14,0.0,Tuesday,3,reel,Vienna Restaurant 🤍👨‍🍳,20,0,2,7.0,1.0,680.0,English,False,True,0.0,False,False,False,False,0.0,,8.0,0.004730928444707274,0.004139562389118865,0.0005913660555884093,0.4021289178001183,0.011764705882352941,2023-03-13/2023-03-19,0,1,night,short,none,few,high,small,1,1,1
Vienna Restaurant & Cafe,Cafes/Restaurants,1691.0,2023-02-21,0.0,Tuesday,2,reel,الفطور بفيينا غير 🥰 زورونا من بكرة السبت راح يكون أول فطور بالقدس بوفيه فطور فلسطيني بامتياز 😍,98,0,2,32.0,2.0,1479.0,Arabic,True,True,0.0,True,False,True,True,0.0,,34.0,0.020106445890005913,0.018923713778829097,0.0011827321111768185,0.8746303962152573,0.022988505747126436,2023-02-20/2023-02-26,0,1,night,medium,none,few,high,small,1,1,1
Vienna Restaurant & Cafe,Cafes/Restaurants,1691.0,2020-09-03,0.0,Thursday,9,reel,Vienna Restaurant Cafe_,23,0,0,0.0,0.0,279.0,English,False,True,0.0,False,False,False,False,0.0,,0.0,0.0,0.0,0.0,0.16499112950916617,0.0,2020-08-31/2020-09-06,0,1,night,short,none,none,low,small,0,0,0
Mazaj Oriental - مزاج الشرقي,Cafes/Restaurants,22800.0,2023-09-26,0.0,Tuesday,9,reel,المذاق الفاخر يتميز به في جميع الأصناف الشرقية و الغربية في مزاج الشرقي. للحجز والاستفسار للتواصل: 0599420500، 0566000650، 082825003 العنوان: غزة، تقاطع شارع النصر مع شارع الثورة - بناية بدري وهبة.,217,0,0,315.0,5.0,16800.0,Arabic,True,True,0.0,True,False,False,True,0.0,,320.0,0.014035087719298246,0.01381578947368421,0.0002192982456140351,0.7368421052631579,0.01904761904761905,2023-09-25/2023-10-01,0,1,night,long,none,none,high,medium,1,1,1
Mazaj Oriental - مزاج الشرقي,Cafes/Restaurants,22800.0,2023-09-14,0.0,Thursday,9,reel,اكتشف ألذ المشاوي في مزاج الشرقي في #مكس_المشاوي، مع ألذ الشرقي بأنواعه المختلفة و طاجن ورق العنب الفاخر و السلطات الباردة. للحجز والاستفسار للتواصل: 0599420500، 0566000650، 082825003 العنوان: غزة، تقاطع شارع النصر مع شارع الثورة - بناية بدري وهبة.,286,1,0,146.0,3.0,6733.0,Arabic,True,True,0.0,True,False,False,True,0.0,,149.0,0.006535087719298245,0.006403508771929824,0.00013157894736842105,0.29530701754385963,0.02212980840635675,2023-09-11/2023-09-17,0,1,night,long,few,none,high,medium,1,0,1
Mazaj Oriental - مزاج الشرقي,Cafes/Restaurants,22800.0,2023-09-11,0.0,Monday,9,reel,الأصناف الفاخرة بتفاصيلها الشرقية تنفرد بها لنصنع لك تجربة خاصة لا مثيل لها. للحجز والاستفسار للتواصل: 0599420500، 0566000650، 082825003 العنوان: غزة، تقاطع شارع النصر مع شارع الثورة - بناية بدري وهبة.,229,0,0,254.0,4.0,10700.0,Arabic,True,True,0.0,True,False,False,True,0.0,,258.0,0.011315789473684211,0.011140350877192982,0.00017543859649122806,0.4692982456140351,0.02411214953271028,2023-09-11/2023-09-17,0,1,night,long,none,none,high,medium,1,1,1
Mazaj Oriental - مزاج الشرقي,Cafes/Restaurants,22800.0,2023-07-26,0.0,Wednesday,7,reel,استمتعوا بلذة الأصناف الغربية من مزاج الشرقي. للحجز والاستفسار التواصل: 0599420500، 0566000650، 082825003 العنوان: غزة، تقاطع شارع النصر مع شارع الثورة - بناية بدري وهبة.,187,0,0,201.0,3.0,6885.0,Arabic,True,True,0.0,True,False,False,True,0.0,,204.0,0.008947368421052631,0.008815789473684211,0.00013157894736842105,0.30197368421052634,0.02962962962962963,2023-07-24/2023-07-30,0,1,night,long,none,none,high,medium,1,0,1
Mazaj Oriental - مزاج الشرقي,Cafes/Restaurants,22800.0,2023-07-20,0.0,Thursday,7,reel,استمتع بتجربة متميزة مع مزاج الشرقي ونكهاته الشهية والأصناف الشرقية الأصيلة والمتنوعة. للحجز والاستفسار للتواصل: 0599420500، 0566000650، 082825003 العنوان: غزة، تقاطع شارع النصر مع شارع الثورة - بناية بدري وهبة.,235,0,0,122.0,2.0,5456.0,Arabic,True,True,0.0,True,False,False,True,0.0,,124.0,0.00543859649122807,0.005350877192982456,8.771929824561403e-05,0.2392982456140351,0.022727272727272728,2023-07-17/2023-07-23,0,1,night,long,none,none,high,medium,1,0,1
Mazaj Oriental - مزاج الشرقي,Cafes/Restaurants,22800.0,2023-06-27,0.0,Tuesday,6,reel,لمة العيد وأجواء الفرحة أكيد بنكملها معكم في كل اللحظات. بتفاصيل شرقية بتزيد جمال لجمعتكم، كل عام وأنتم بخير بمناسبة #عيد_الأضحى المبارك ✨,153,1,1,1858.0,8.0,61000.0,Arabic,False,True,0.0,False,True,False,True,0.0,,1866.0,0.0818421052631579,0.08149122807017543,0.0003508771929824561,2.675438596491228,0.03059016393442623,2023-06-26/2023-07-02,0,1,night,long,few,few,high,medium,1,1,1
Mazaj Oriental - مزاج الشرقي,Cafes/Restaurants,22800.0,2023-06-15,0.0,Thursday,6,reel,دع المذاق يتحدث بما تمتاز به من لذة الأصناف الشرقية في مزاج الشرقي. للحجز والاستفسار للتواصل: 0599420500، 0566000650، 2825003 العنوان: مطعم مزاج - النصر - تقاطع شارع النصر مع شارع الثورة.,213,0,0,224.0,3.0,7084.0,Arabic,True,True,0.0,True,False,False,True,0.0,,227.0,0.009956140350877192,0.009824561403508772,0.00013157894736842105,0.3107017543859649,0.03204404291360813,2023-06-12/2023-06-18,0,1,night,long,none,none,high,medium,1,0,1
Mazaj Oriental - مزاج الشرقي,Cafes/Restaurants,22800.0,2023-05-31,0.0,Wednesday,5,reel,لا تفوتوا فرصة الاستمتاع بأطباق مزاج الشرقي في منيو الصالة بحلته الجديدة. للحجز والاستفسار للتواصل: 0599420500، 0566000650، 082825003 العنوان: تقاطع شارع النصر مع شارع الثورة - بناية بدري وهبة.,221,0,0,140.0,4.0,14400.0,Arabic,True,True,0.0,True,False,False,True,0.0,,144.0,0.00631578947368421,0.0061403508771929825,0.00017543859649122806,0.631578947368421,0.01,2023-05-29/2023-06-04,0,1,night,long,none,none,high,medium,1,1,1
Mazaj Oriental - مزاج الشرقي,Cafes/Restaurants,22800.0,2023-05-18,0.0,Thursday,5,reel,أصناف شرقية وغربية لا مثيل لها تنفرد بها بتفاصيل حصرية في صالة مزاج الشرقي، حيث الجلسات الراقية والمميزة بانتظاركم.,126,0,0,371.0,4.0,12400.0,Arabic,False,True,0.0,False,False,False,True,0.0,,375.0,0.01644736842105263,0.016271929824561403,0.00017543859649122806,0.543859649122807,0.03024193548387097,2023-05-15/2023-05-21,0,1,night,medium,none,none,high,medium,1,1,1
Mazaj Oriental - مزاج الشرقي,Cafes/Restaurants,22800.0,2023-05-04,0.0,Thursday,5,reel,الإبداع في عالم الأصناف الشرقية و الغربية والتفرد بالتفاصيل الشهية تجتمع فقط في #مزاج_الشرقي. من خلال الإتصال على الأرقام التالية: 0599420500، 0566000650، 2825003 العنوان: مطعم مزاج - النصر - تقاطع شارع النصر مع شارع الثورة.,251,1,0,209.0,3.0,6643.0,Arabic,True,True,0.0,True,False,False,True,0.0,,212.0,0.009298245614035089,0.009166666666666667,0.00013157894736842105,0.29135964912280704,0.03191329218726479,2023-05-01/2023-05-07,0,1,night,long,few,none,high,medium,1,0,1
Mazaj Oriental - مزاج الشرقي,Cafes/Restaurants,22800.0,2023-04-15,0.0,Saturday,4,reel,أصناف شرقية تحمل عبق الحضارات في بوفيه مزاج الشرقي الرمضاني. لتصفح منيو مزاج الشرقي الرمضاني من خلال الرابط: https://online.pubhtml5.com/pyrhz/nhow/#p=4 العنوان: مطعم مزاج - النصر - تقاطع شارع النصر مع شارع الثورة.,234,0,0,516.0,4.0,12800.0,Arabic,True,True,0.0,True,True,False,True,0.0,,520.0,0.02280701754385965,0.022631578947368423,0.00017543859649122806,0.5614035087719298,0.040625,2023-04-10/2023-04-16,0,1,night,long,none,none,high,medium,1,1,1
Mazaj Oriental - مزاج الشرقي,Cafes/Restaurants,22800.0,2023-04-04,0.0,Tuesday,4,reel,بانتظاركم يومياً في #بوفيه_إفطار #مزاج_الشرقي الرمضاني. أصناف شرقية من حول العالم. نستقبل حجوزاتكم يومياً من الساعة 12 ظهراً. لتصفح منيو مزاج الشرقي الرمضاني من خلال الرابط: https://online.pubhtml5.com/pyrhz/nhow/#p=4 للحجز والاستفسار: 0599420500 أو 0566000650 العنوان: مطعم مزاج - النصر - تقاطع شارع النصر مع شارع الثورة.,361,2,0,576.0,5.0,15700.0,Arabic,True,True,0.0,True,True,False,True,0.0,,581.0,0.025482456140350877,0.02526315789473684,0.0002192982456140351,0.6885964912280702,0.03700636942675159,2023-04-03/2023-04-09,0,1,night,long,few,none,high,medium,1,1,1
Mazaj Oriental - مزاج الشرقي,Cafes/Restaurants,22800.0,2023-03-23,0.0,Thursday,3,reel,انتظرونا بحلتنا الجديدة في الأيام القليلة القادمة. العنوان: غزة، تقاطع شارع النصر مع شارع الثورة، مطعم مزاج الشرقي. أشهر الأصناف الشرقية من حول العالم بانتظاركم، كونوا بالقرب.,178,0,0,229.0,4.0,10200.0,Arabic,True,True,0.0,True,False,False,True,0.0,,233.0,0.010219298245614034,0.010043859649122806,0.00017543859649122806,0.4473684210526316,0.02284313725490196,2023-03-20/2023-03-26,0,1,night,long,none,none,high,medium,1,1,1
Mazaj Oriental - مزاج الشرقي,Cafes/Restaurants,22800.0,2023-03-21,0.0,Tuesday,3,reel,#مكس_المشاوي - حجم كبير. المحتويات: مشكل مشاوي، دجاجة على الفحم، طاجن ورق عنب، أرز، سلطات باردة. #رمضان #رمضان٢٠٢٣ #مشاوي #مطاعم #كابيتال_مول,160,6,0,125.0,3.0,6158.0,Arabic,False,True,0.0,False,True,False,True,0.0,,128.0,0.005614035087719298,0.005482456140350877,0.00013157894736842105,0.2700877192982456,0.02078596947060734,2023-03-20/2023-03-26,0,1,night,long,many,none,high,medium,1,0,1
Mazaj Oriental - مزاج الشرقي,Cafes/Restaurants,22800.0,2023-03-09,0.0,Thursday,3,reel,#فتة_غزاوية عندما تجتمع الفتة الغزاوية بطعمها الأصيل مع فخدة الجيش المتبلة على طريقة الشرقي الساحرة فلا يوجد للذة كلمات توصف. نستقبل طلباتكم الخارجية Take away غدا الجمعة من الساعة 9:00 صباحا حتى الساعة 3:00 مساء. للحجز والطلب من خلال التواصل على الأرقام التالية: 0566000650 أو 0599420500,310,1,0,0.0,1.0,747.0,Arabic/English Mixed,True,True,0.0,False,False,False,True,0.0,,1.0,4.3859649122807014e-05,0.0,4.3859649122807014e-05,0.03276315789473684,0.0013386880856760374,2023-03-06/2023-03-12,0,1,night,long,few,none,low,medium,0,0,0
Mazaj Oriental - مزاج الشرقي,Cafes/Restaurants,22800.0,2023-02-02,0.0,Thursday,2,reel,لذة لا تقاوم، استمتع بما يبدع الشرقي من أشهى الأصناف الشرقية. جاهزين لاستقبال طلباتك الخارجية تيك أوي من السبت الى الخميس من الساعة 10 صباحاً حتى 9 مساء من خلال الاتصال على الأرقام: 0566000650 أو 0599420500 أو من خلال منفذ البيع في #كابيتال_مول، ردهة المطاعم، الطابق 2 يوم الجمعة من الساعة 9:00 صباحاً حتى الساعة 3:00 مساء، فرع النصر.,376,1,0,103.0,2.0,4278.0,Arabic,True,True,0.0,True,False,False,True,0.0,,105.0,0.004605263157894736,0.0045175438596491225,8.771929824561403e-05,0.18763157894736843,0.024544179523141654,2023-01-30/2023-02-05,0,1,night,long,few,none,medium,medium,0,0,1
KFC Palestine,Cafes/Restaurants,59900.0,2025-11-22,0.0,Saturday,11,reel,جديد من كنتاكي: ساندويش أرابيتا الطعم الأسطوري العالمي، بنكهة فلسطينية ps ساندويش بخبزة البيتا الخاصة مع دجاج كنتاكي المقرمش، بطاطا، كولسلو، وخيارات من صوص حار وبارد، فريش... مقرمش... وبشهي ع الآخر,221,0,1,863.0,10.0,2200000.0,Arabic,False,True,0.0,False,False,True,True,0.0,,873.0,0.014574290484140233,0.014407345575959933,0.0001669449081803005,36.72787979966611,0.00039681818181818183,2025-11-17/2025-11-23,0,1,night,long,none,few,high,medium,1,1,1
KFC Palestine,Cafes/Restaurants,59900.0,2023-09-14,0.0,Thursday,9,reel,🥰🥰 #دجاج #كنتاكي #لذيذ #يمي #فلسطين #رام_الله #طولكرم #جنين #قلقيلية #الخليل #نابلس #بيت_لحم #حوارة #اريحا #توصيل kfc #palestine #yummy #delicious #follow #like #delivery #توصيل_طلبات,203,22,2,1449.0,9.0,451000.0,Arabic/English Mixed,True,True,0.0,True,False,True,True,0.0,,1458.0,0.024340567612687814,0.024190317195325543,0.00015025041736227044,7.529215358931553,0.0032328159645232816,2023-09-11/2023-09-17,0,1,night,long,many,few,high,medium,1,1,1
KFC Palestine,Cafes/Restaurants,59900.0,2023-08-30,0.0,Wednesday,8,reel,الصاحب الصح: اللي ما بحكي لا لدجاج كنتاكي 😆,49,0,1,118.0,7.0,127000.0,Arabic,False,True,0.0,False,False,False,True,0.0,,125.0,0.002086811352253756,0.001969949916527546,0.00011686143572621035,2.1202003338898163,0.000984251968503937,2023-08-28/2023-09-03,0,1,night,short,none,few,medium,medium,0,1,1
KFC Palestine,Cafes/Restaurants,59900.0,2023-08-27,0.0,Sunday,8,reel,كولسلو برجر: دجاج كنتاكي بالخلطة الأصلية مع سلطة الكولسلو المميزة في ساندويش واحد لذة وقرمشة مضاعفة 😍❤️😍 #دجاج #كنتاكي #لذيذ #يمي #فلسطين #رام_الله #طولكرم #جنين #قلقيلية #الخليل #نابلس #بيت_لحم #حوارة #اريحا #توصيل kfc #palestine #yummy #delicious #follow #like #delivery #توصيل_طلبات,315,22,4,930.0,8.0,308000.0,Arabic/English Mixed,True,True,0.0,True,False,True,True,0.0,,938.0,0.015659432387312187,0.015525876460767947,0.0001335559265442404,5.141903171953255,0.0030454545454545456,2023-08-21/2023-08-27,0,1,night,long,many,many,high,medium,1,1,1
KFC Palestine,Cafes/Restaurants,59900.0,2023-08-16,0.0,Wednesday,8,reel,محبي الطعام أين أنتم؟ 😍 شارك الفيديو مع صاحبك ليعرفك على kfcpalestine خليه يجرب.,86,3,2,2347.0,7.0,108000.0,Arabic/English Mixed,True,True,0.0,False,False,False,True,0.0,,2354.0,0.03929883138564274,0.039181969949916524,0.00011686143572621035,1.8030050083472453,0.021796296296296296,2023-08-14/2023-08-20,0,1,night,medium,few,few,high,medium,1,1,1
KFC Palestine,Cafes/Restaurants,59900.0,2023-04-30,0.0,Sunday,4,reel,الطعم.. والللو في كل مرة 😍 #دجاج #كنتاكي #لذيذ #يمي #فلسطين #رام_الله #طولكرم #جنين #قلقيلية #الخليل #نابلس #بيت_لحم #حوارة #اريحا #توصيل kfc #palestine #yummy #delicious #follow #like #delivery #توصيل_طلبات,227,22,1,510.0,5.0,26900.0,Arabic/English Mixed,True,True,0.0,True,False,True,True,0.0,,515.0,0.008597662771285475,0.008514190317195325,8.347245409015025e-05,0.44908180300500833,0.019144981412639404,2023-04-24/2023-04-30,0,1,night,long,many,few,high,medium,1,1,1
KFC Palestine,Cafes/Restaurants,59900.0,2023-04-23,0.0,Sunday,4,reel,حان وقت القرمشة 😍 أصدقاؤنا في بيت لحم رجعنا نكون معكم بعد انتهاء أعمال الصيانة والتجديد 📍 بيت لحم - محطة الباصات المركزية أهلاً وسهلاً فيكم 🥰,154,0,4,0.0,2.0,3287.0,Arabic,True,True,0.0,True,False,False,True,0.0,,2.0,3.33889816360601e-05,0.0,3.33889816360601e-05,0.054874791318864774,0.000608457560085184,2023-04-17/2023-04-23,0,1,night,long,none,many,low,medium,0,0,0
KFC Palestine,Cafes/Restaurants,59900.0,2023-04-18,0.0,Tuesday,4,reel,بآخر أيام الشهر الفضيل لازم تعيشوا أجواء الإفطار الرمضاني الرائعة في فروع دجاج كنتاكي 😍 أهلاً وسهلاً فيكم #دجاج #كنتاكي #لذيذ #يمي #فلسطين #رام_الله #طولكرم #جنين #قلقيلية #الخليل #نابلس #بيت_لحم #حوارة #اريحا #توصيل kfc #palestine #yummy #delicious #follow #like #delivery #توصيل_طلبات,318,22,1,1021.0,7.0,57400.0,Arabic/English Mixed,True,True,0.0,True,True,True,True,0.0,,1028.0,0.01716193656093489,0.01704507512520868,0.00011686143572621035,0.9582637729549248,0.017909407665505226,2023-04-17/2023-04-23,0,1,night,long,many,few,high,medium,1,1,1
